,FL_DATE,state,latitude,longitude,temperature
474,2023-06-21,U.S. Virgin Islands,8.3358,64.8963,28.7
475,2023-06-21,Puerto Rico,18.220833,-66.590149,25.17
476,2023-06-21,New Mexico,34.97273,-105.032363,28.63
477,2023-06-21,Nebraska,41.492537,-99.901813,22.42
478,2023-06-21,Arizona,34.048928,-111.093731,21.99
479,2023-06-21,Idaho,44.068202,-114.742041,1.22
480,2023-06-21,Montana,46.879682,-110.362566,7.71
481,2023-06-21,New Jersey,40.058324,-74.405661,17.28
482,2023-06-21,Maryland,39.045755,-76.641271,18.05
483,2023-06-22,New York,43.299428,-74.217933,18.82
484,2023-06-22,Michigan,44.314844,-85.602364,22.52
485,2023-06-22,South Carolina,33.836081,-81.163725,21.31
486,2023-06-22,Texas,31.968599,-99.901813,29.59
487,2023-06-22,Georgia,32.157435,-82.907123,23.01
488,2023-06-22,Florida,27.664827,-81.515754,26.1
489,2023-06-22,Illinois,40.633125,-89.398528,26.2
490,2023-06-22,Louisiana,31.244823,-92.145024,27.62
491,2023-06-22,Missouri,37.964253,-91.831833,23.15
492,2023-06-22,Oklahoma,35.007752,-97.092877,26.54
493,2023-06-22,North Carolina,35.759573,-79.0193,20.88
494,2023-06-22,Wisconsin,43.78444,-88.787868,22.96
495,2023-06-22,Colorado,39.550051,-105.782067,7.12
496,2023-06-22,California,36.778261,-119.417932,21.73
497,2023-06-22,Iowa,41.878003,-93.097702,25.16
498,2023-06-22,Tennessee,35.517491,-86.580447,20.35
499,2023-06-22,Pennsylvania,41.203322,-77.194525,18.69
500,2023-06-22,New Mexico,34.97273,-105.032363,26.93
501,2023-06-22,Ohio,40.417287,-82.907123,19.02
502,2023-06-22,Arkansas,35.20105,-91.831833,25.17
503,2023-06-22,Nevada,38.80261,-116.419389,17.02
504,2023-06-22,Utah,39.32098,-111.093731,14.44
505,2023-06-22,Virginia,37.431573,-78.656894,16.14
506,2023-06-22,Oregon,43.804133,-120.554201,15.21
507,2023-06-22,Idaho,44.068202,-114.742041,4.85
508,2023-06-22,South Dakota,43.969515,-99.901813,23.31
509,2023-06-22,Minnesota,46.729553,-94.6859,24.79
510,2023-06-22,North Dakota,47.551493,-101.002012,17.32
511,2023-06-22,Vermont,44.558803,-72.577841,18.92
512,2023-06-22,Montana,46.879682,-110.362566,8.83
513,2023-06-22,Kentucky,37.839333,-84.270018,18.18
514,2023-06-22,Maryland,39.045755,-76.641271,17.22
515,2023-06-22,Indiana,40.551217,-85.602364,21.04
516,2023-06-22,Massachusetts,42.407211,-71.382437,15.5
517,2023-06-23,Virginia,37.431573,-78.656894,20.4
518,2023-06-23,North Carolina,35.759573,-79.0193,22.38
519,2023-06-23,New York,43.299428,-74.217933,20.76
520,2023-06-23,Texas,31.968599,-99.901813,29.27
521,2023-06-23,New Jersey,40.058324,-74.405661,20.49
522,2023-06-23,Florida,27.664827,-81.515754,25.58
523,2023-06-23,Pennsylvania,41.203322,-77.194525,19.61
524,2023-06-23,Alabama,32.318231,-86.902298,24.72
525,2023-06-23,Oklahoma,35.007752,-97.092877,26.94
526,2023-06-23,Minnesota,46.729553,-94.6859,21.38
527,2023-06-23,Missouri,37.964253,-91.831833,24.29
528,2023-06-23,Louisiana,31.244823,-92.145024,28.15
529,2023-06-23,Massachusetts,42.407211,-71.382437,18.46
530,2023-06-23,Utah,39.32098,-111.093731,13.5
531,2023-06-23,Georgia,32.157435,-82.907123,24.36
532,2023-06-23,Montana,46.879682,-110.362566,11.77
533,2023-06-23,Maryland,39.045755,-76.641271,20.07
534,2023-06-23,South Dakota,43.969515,-99.901813,21.66
535,2023-06-23,Tennessee,35.517491,-86.580447,20.8
536,2023-06-23,Kentucky,37.839333,-84.270018,19.02
537,2023-06-23,Arkansas,35.20105,-91.831833,26.29
538,2023-06-23,North Dakota,47.551493,-101.002012,16.35
539,2023-06-23,Arizona,34.048928,-111.093731,21.4
540,2023-06-23,South Carolina,33.836081,-81.163725,23.29
541,2023-06-23,Puerto Rico,18.220833,-66.590149,24.9
542,2023-06-23,Nevada,38.80261,-116.419389,15.62
543,2023-06-23,Michigan,44.314844,-85.602364,22.81
544,2023-06-23,Colorado,39.550051,-105.782067,6.84
545,2023-06-23,Illinois,40.633125,-89.398528,24.71
546,2023-06-23,California,36.778261,-119.417932,20.33
547,2023-06-23,Washington,47.751074,-120.740139,16.66
548,2023-06-23,Nebraska,41.492537,-99.901813,21.33
549,2023-06-23,Wyoming,43.075968,-107.290284,12.69
550,2023-06-23,Maine,45.253783,-69.445469,19.51
551,2023-06-24,New York,43.299428,-74.217933,19.45
552,2023-06-24,Florida,27.664827,-81.515754,27.16
553,2023-06-24,Colorado,39.550051,-105.782067,5.1
554,2023-06-24,Virginia,37.431573,-78.656894,23.2
555,2023-06-24,New Jersey,40.058324,-74.405661,22.78
556,2023-06-24,Louisiana,31.244823,-92.145024,28.18
557,2023-06-24,Pennsylvania,41.203322,-77.194525,21.51
558,2023-06-24,Texas,31.968599,-99.901813,30.75
559,2023-06-24,Washington,47.751074,-120.740139,17.88
560,2023-06-24,Hawaii,19.898682,-155.665857,18.82
561,2023-06-24,Nevada,38.80261,-116.419389,17.25
562,2023-06-24,Rhode Island,41.580095,-71.477429,20.28
563,2023-06-24,Massachusetts,42.407211,-71.382437,20.99
564,2023-06-24,South Dakota,43.969515,-99.901813,19.73
565,2023-06-24,Missouri,37.964253,-91.831833,25.23
566,2023-06-24,Illinois,40.633125,-89.398528,26.07
567,2023-06-24,North Carolina,35.759573,-79.0193,24.07
568,2023-06-24,Georgia,32.157435,-82.907123,25.22
569,2023-06-24,Tennessee,35.517491,-86.580447,23.45
570,2023-06-24,Montana,46.879682,-110.362566,11.42
571,2023-06-24,U.S. Virgin Islands,8.3358,64.8963,28.97
572,2023-06-24,Ohio,40.417287,-82.907123,20.28
573,2023-06-24,Michigan,44.314844,-85.602364,23.93
574,2023-06-24,West Virginia,38.597626,-80.454903,18.74
575,2023-06-24,Minnesota,46.729553,-94.6859,19.58
576,2023-06-24,Maryland,39.045755,-76.641271,22.08
577,2023-06-24,Indiana,40.551217,-85.602364,23.68
578,2023-06-25,Georgia,32.157435,-82.907123,26.28
579,2023-06-25,Virginia,37.431573,-78.656894,24.4
580,2023-06-25,New York,43.299428,-74.217933,20.8
581,2023-06-25,North Carolina,35.759573,-79.0193,25.3
582,2023-06-25,Missouri,37.964253,-91.831833,27.62
583,2023-06-25,Kentucky,37.839333,-84.270018,22.97
584,2023-06-25,Alabama,32.318231,-86.902298,26.85
585,2023-06-25,Pennsylvania,41.203322,-77.194525,22.25
586,2023-06-25,Rhode Island,41.580095,-71.477429,21.41
587,2023-06-25,Michigan,44.314844,-85.602364,21.85
588,2023-06-25,Florida,27.664827,-81.515754,26.04
589,2023-06-25,Indiana,40.551217,-85.602364,24.62
590,2023-06-25,Texas,31.968599,-99.901813,32.28
591,2023-06-25,South Carolina,33.836081,-81.163725,25.33
592,2023-06-25,Tennessee,35.517491,-86.580447,24.48
593,2023-06-25,California,36.778261,-119.417932,22.68
594,2023-06-25,Illinois,40.633125,-89.398528,27.23
595,2023-06-25,New Jersey,40.058324,-74.405661,22.88
596,2023-06-25,Hawaii,19.898682,-155.665857,17.91
597,2023-06-25,Massachusetts,42.407211,-71.382437,22.76
598,2023-06-25,Minnesota,46.729553,-94.6859,18.6
599,2023-06-25,Oklahoma,35.007752,-97.092877,30.06
600,2023-06-25,Nebraska,41.492537,-99.901813,19.25
601,2023-06-25,Ohio,40.417287,-82.907123,22.19
602,2023-06-25,Washington,47.751074,-120.740139,17.71
603,2023-06-25,Maryland,39.045755,-76.641271,23.17
604,2023-06-25,Mississippi,32.354668,-89.398528,28.47
605,2023-06-25,Arizona,34.048928,-111.093731,23.22
606,2023-06-25,New Hampshire,43.193852,-71.572395,22.2
607,2023-06-25,Maine,45.253783,-69.445469,21.43
608,2023-06-25,Arkansas,35.20105,-91.831833,29.3
609,2023-06-25,Nevada,38.80261,-116.419389,18.75
610,2023-06-25,Wisconsin,43.78444,-88.787868,22.57
611,2023-06-25,Louisiana,31.244823,-92.145024,30.01
612,2023-06-25,Colorado,39.550051,-105.782067,6.24
613,2023-06-26,New York,43.299428,-74.217933,20.85
614,2023-06-26,Vermont,44.558803,-72.577841,21.34
615,2023-06-26,Pennsylvania,41.203322,-77.194525,22.01
616,2023-06-26,Michigan,44.314844,-85.602364,17.55
617,2023-06-26,New Jersey,40.058324,-74.405661,22.53
618,2023-06-26,North Carolina,35.759573,-79.0193,25.85
619,2023-06-26,Maryland,39.045755,-76.641271,23.44
620,2023-06-26,Connecticut,41.603221,-73.087749,21.4
621,2023-06-26,Ohio,40.417287,-82.907123,20.98
622,2023-06-26,Texas,31.968599,-99.901813,32.77
623,2023-06-26,Indiana,40.551217,-85.602364,22.13
624,2023-06-26,Missouri,37.964253,-91.831833,23.45
625,2023-06-26,Kentucky,37.839333,-84.270018,23.74
626,2023-06-26,South Carolina,33.836081,-81.163725,26.35
627,2023-06-26,Florida,27.664827,-81.515754,26.93
628,2023-06-26,Tennessee,35.517491,-86.580447,26.82
629,2023-06-26,Maine,45.253783,-69.445469,18.32
630,2023-06-26,Louisiana,31.244823,-92.145024,30.33
631,2023-06-26,Nevada,38.80261,-116.419389,18.37
632,2023-06-26,Wisconsin,43.78444,-88.787868,19.88
633,2023-06-26,California,36.778261,-119.417932,22.5
634,2023-06-26,Georgia,32.157435,-82.907123,25.92
635,2023-06-26,Washington,47.751074,-120.740139,18.23
636,2023-06-26,Massachusetts,42.407211,-71.382437,22.1
637,2023-06-26,Illinois,40.633125,-89.398528,23.24
638,2023-06-26,Iowa,41.878003,-93.097702,21.73
639,2023-06-26,Mississippi,32.354668,-89.398528,28.78
640,2023-06-26,Virginia,37.431573,-78.656894,25.27
641,2023-06-26,Oklahoma,35.007752,-97.092877,28.8
642,2023-06-26,Montana,46.879682,-110.362566,13.14
643,2023-06-26,Utah,39.32098,-111.093731,15.48
644,2023-06-26,Minnesota,46.729553,-94.6859,19.78
645,2023-06-26,South Dakota,43.969515,-99.901813,19.9
646,2023-06-26,Colorado,39.550051,-105.782067,8.99
647,2023-06-26,Arkansas,35.20105,-91.831833,26.39
648,2023-06-27,New York,43.299428,-74.217933,19.55
649,2023-06-27,North Carolina,35.759573,-79.0193,24.83
650,2023-06-27,Kentucky,37.839333,-84.270018,22.83
651,2023-06-27,Vermont,44.558803,-72.577841,19.9
652,2023-06-27,Virginia,37.431573,-78.656894,22.59
653,2023-06-27,Pennsylvania,41.203322,-77.194525,21.0
654,2023-06-27,Hawaii,19.898682,-155.665857,17.75
655,2023-06-27,Georgia,32.157435,-82.907123,28.9
656,2023-06-27,Arkansas,35.20105,-91.831833,26.92
657,2023-06-27,New Jersey,40.058324,-74.405661,22.14
658,2023-06-27,Illinois,40.633125,-89.398528,22.44
659,2023-06-27,Nebraska,41.492537,-99.901813,20.87
660,2023-06-27,Florida,27.664827,-81.515754,28.55
661,2023-06-27,Washington,47.751074,-120.740139,19.01
662,2023-06-27,California,36.778261,-119.417932,23.38
663,2023-06-27,Massachusetts,42.407211,-71.382437,21.43
664,2023-06-27,Ohio,40.417287,-82.907123,19.55
665,2023-06-27,Texas,31.968599,-99.901813,33.45
666,2023-06-27,Nevada,38.80261,-116.419389,16.51
667,2023-06-27,Rhode Island,41.580095,-71.477429,20.65
668,2023-06-27,Michigan,44.314844,-85.602364,16.2
669,2023-06-27,Puerto Rico,18.220833,-66.590149,24.91
670,2023-06-27,Iowa,41.878003,-93.097702,21.44
671,2023-06-27,North Dakota,47.551493,-101.002012,20.06
672,2023-06-27,Tennessee,35.517491,-86.580447,25.06
673,2023-06-27,Maryland,39.045755,-76.641271,22.03
674,2023-06-27,Louisiana,31.244823,-92.145024,31.54
675,2023-06-27,Utah,39.32098,-111.093731,15.14
676,2023-06-27,Minnesota,46.729553,-94.6859,21.56
677,2023-06-27,Wisconsin,43.78444,-88.787868,19.7
678,2023-06-27,Colorado,39.550051,-105.782067,8.33
679,2023-06-27,Oklahoma,35.007752,-97.092877,28.32
680,2023-06-27,Oregon,43.804133,-120.554201,16.49
681,2023-06-27,Maine,45.253783,-69.445469,17.11
682,2023-06-28,Vermont,44.558803,-72.577841,19.86
683,2023-06-28,Florida,27.664827,-81.515754,28.83
684,2023-06-28,Pennsylvania,41.203322,-77.194525,20.86
685,2023-06-28,North Carolina,35.759573,-79.0193,25.2
686,2023-06-28,Alaska,63.588753,-154.493062,11.85
687,2023-06-28,Hawaii,19.898682,-155.665857,17.68
688,2023-06-28,Massachusetts,42.407211,-71.382437,20.84
689,2023-06-28,New Jersey,40.058324,-74.405661,22.38
690,2023-06-28,Puerto Rico,18.220833,-66.590149,24.3
691,2023-06-28,Georgia,32.157435,-82.907123,27.57
692,2023-06-28,Indiana,40.551217,-85.602364,19.62
693,2023-06-28,Texas,31.968599,-99.901813,33.57
694,2023-06-28,Colorado,39.550051,-105.782067,7.81
695,2023-06-28,Illinois,40.633125,-89.398528,22.88
696,2023-06-28,Virginia,37.431573,-78.656894,23.31
697,2023-06-28,Oregon,43.804133,-120.554201,17.97
698,2023-06-28,New York,43.299428,-74.217933,18.95
699,2023-06-28,Michigan,44.314844,-85.602364,18.39
700,2023-06-28,North Dakota,47.551493,-101.002012,20.56
701,2023-06-28,Maine,45.253783,-69.445469,18.94
702,2023-06-29,Michigan,44.314844,-85.602364,20.96
703,2023-06-29,Indiana,40.551217,-85.602364,23.12
704,2023-06-29,Iowa,41.878003,-93.097702,25.56
705,2023-06-29,Kentucky,37.839333,-84.270018,23.38
706,2023-06-29,Florida,27.664827,-81.515754,28.2
707,2023-06-29,Illinois,40.633125,-89.398528,24.01
708,2023-06-29,Texas,31.968599,-99.901813,32.05
709,2023-06-29,Louisiana,31.244823,-92.145024,31.57
710,2023-06-29,Nevada,38.80261,-116.419389,16.7
711,2023-06-29,Colorado,39.550051,-105.782067,6.8
712,2023-06-29,Missouri,37.964253,-91.831833,31.16
713,2023-06-29,Wyoming,43.075968,-107.290284,14.56
714,2023-06-29,Oregon,43.804133,-120.554201,20.56
715,2023-06-29,Tennessee,35.517491,-86.580447,26.17
716,2023-06-29,California,36.778261,-119.417932,26.17
717,2023-06-29,Arizona,34.048928,-111.093731,22.97
718,2023-06-29,New York,43.299428,-74.217933,18.86
719,2023-06-29,Utah,39.32098,-111.093731,12.62
720,2023-06-29,Washington,47.751074,-120.740139,20.9
721,2023-06-29,Georgia,32.157435,-82.907123,27.91
722,2023-06-29,Nebraska,41.492537,-99.901813,23.25
723,2023-06-29,North Carolina,35.759573,-79.0193,24.91
724,2023-06-29,Wisconsin,43.78444,-88.787868,23.73
725,2023-06-29,Pennsylvania,41.203322,-77.194525,20.49
726,2023-06-29,Oklahoma,35.007752,-97.092877,31.41
727,2023-06-29,Arkansas,35.20105,-91.831833,31.08
728,2023-06-29,Montana,46.879682,-110.362566,14.59
729,2023-06-29,South Dakota,43.969515,-99.901813,23.38
730,2023-06-29,Puerto Rico,18.220833,-66.590149,23.88
731,2023-06-29,New Jersey,40.058324,-74.405661,22.16
732,2023-06-29,Minnesota,46.729553,-94.6859,20.5
733,2023-06-29,North Dakota,47.551493,-101.002012,20.5
734,2023-06-29,New Mexico,34.97273,-105.032363,28.89
735,2023-06-29,Idaho,44.068202,-114.742041,8.82
736,2023-06-29,Maine,45.253783,-69.445469,19.28
737,2023-06-29,Connecticut,41.603221,-73.087749,19.96
738,2023-06-29,Kansas,39.011902,-98.484246,28.94
739,2023-06-30,Tennessee,35.517491,-86.580447,25.99
740,2023-06-30,Georgia,32.157435,-82.907123,29.12
741,2023-06-30,Minnesota,46.729553,-94.6859,21.03
742,2023-06-30,Michigan,44.314844,-85.602364,21.52
743,2023-06-30,Florida,27.664827,-81.515754,28.58
744,2023-06-30,Maryland,39.045755,-76.641271,22.5
745,2023-06-30,Missouri,37.964253,-91.831833,29.07
746,2023-06-30,Virginia,37.431573,-78.656894,23.24
747,2023-06-30,North Carolina,35.759573,-79.0193,25.23
748,2023-06-30,Illinois,40.633125,-89.398528,23.42
749,2023-06-30,New York,43.299428,-74.217933,20.4
750,2023-06-30,Nebraska,41.492537,-99.901813,21.59
751,2023-06-30,Arkansas,35.20105,-91.831833,31.34
752,2023-06-30,Nevada,38.80261,-116.419389,19.29
753,2023-06-30,Kentucky,37.839333,-84.270018,24.41
754,2023-06-30,Alaska,63.588753,-154.493062,11.6
755,2023-06-30,Washington,47.751074,-120.740139,20.76
756,2023-06-30,Colorado,39.550051,-105.782067,3.9
757,2023-06-30,Utah,39.32098,-111.093731,12.68
758,2023-06-30,Texas,31.968599,-99.901813,30.74
759,2023-06-30,Alabama,32.318231,-86.902298,29.72
760,2023-06-30,Vermont,44.558803,-72.577841,20.28
761,2023-06-30,South Carolina,33.836081,-81.163725,27.18
762,2023-06-30,Indiana,40.551217,-85.602364,23.61
763,2023-06-30,Arizona,34.048928,-111.093731,23.35
764,2023-06-30,Pennsylvania,41.203322,-77.194525,22.41
765,2023-06-30,West Virginia,38.597626,-80.454903,21.09
766,2023-06-30,Montana,46.879682,-110.362566,17.42
767,2023-06-30,North Dakota,47.551493,-101.002012,21.28
768,2023-06-30,California,36.778261,-119.417932,29.29
769,2023-06-30,Wyoming,43.075968,-107.290284,14.25
770,2023-06-30,South Dakota,43.969515,-99.901813,22.43
771,2023-06-30,Iowa,41.878003,-93.097702,24.52
772,2023-06-30,Idaho,44.068202,-114.742041,12.74
773,2023-06-30,Oregon,43.804133,-120.554201,22.95
774,2023-06-30,New Jersey,40.058324,-74.405661,22.93
775,2023-06-30,Wisconsin,43.78444,-88.787868,25.5
776,2023-06-30,Connecticut,41.603221,-73.087749,21.29
777,2023-06-30,Ohio,40.417287,-82.907123,23.12
778,2023-06-30,Massachusetts,42.407211,-71.382437,22.05
779,2023-06-30,Oklahoma,35.007752,-97.092877,30.77
780,2023-10-01,Michigan,44.314844,-85.602364,19.75
781,2023-10-01,Georgia,32.157435,-82.907123,22.24
782,2023-10-01,Kentucky,37.839333,-84.270018,20.52
783,2023-10-01,New York,43.299428,-74.217933,16.65
784,2023-10-01,Florida,27.664827,-81.515754,25.42
785,2023-10-01,Illinois,40.633125,-89.398528,21.63
786,2023-10-01,Alaska,63.588753,-154.493062,0.3
787,2023-10-01,Oregon,43.804133,-120.554201,5.32
788,2023-10-01,Puerto Rico,18.220833,-66.590149,24.86
789,2023-10-01,Nevada,38.80261,-116.419389,5.69
790,2023-10-01,North Carolina,35.759573,-79.0193,19.93
791,2023-10-01,Arizona,34.048928,-111.093731,17.5
792,2023-10-01,California,36.778261,-119.417932,16.24
793,2023-10-01,Maryland,39.045755,-76.641271,19.84
794,2023-10-01,Colorado,39.550051,-105.782067,5.07
795,2023-10-01,Texas,31.968599,-99.901813,26.61
796,2023-10-01,Washington,47.751074,-120.740139,9.92
797,2023-10-01,Minnesota,46.729553,-94.6859,21.32
798,2023-10-01,Wisconsin,43.78444,-88.787868,22.63
799,2023-10-01,North Dakota,47.551493,-101.002012,20.05
800,2023-10-01,Utah,39.32098,-111.093731,7.63
801,2023-10-01,Nebraska,41.492537,-99.901813,24.64
802,2023-10-01,Iowa,41.878003,-93.097702,24.67
803,2023-10-02,Wisconsin,43.78444,-88.787868,21.55
804,2023-10-02,New York,43.299428,-74.217933,17.34
805,2023-10-02,Virginia,37.431573,-78.656894,20.1
806,2023-10-02,Colorado,39.550051,-105.782067,4.92
807,2023-10-02,California,36.778261,-119.417932,18.05
808,2023-10-02,Wyoming,43.075968,-107.290284,11.1
809,2023-10-02,Minnesota,46.729553,-94.6859,24.55
810,2023-10-02,North Carolina,35.759573,-79.0193,20.76
811,2023-10-02,Florida,27.664827,-81.515754,25.69
812,2023-10-02,Georgia,32.157435,-82.907123,21.99
813,2023-10-02,Kentucky,37.839333,-84.270018,20.74
814,2023-10-02,Nevada,38.80261,-116.419389,5.71
815,2023-10-02,Missouri,37.964253,-91.831833,22.76
816,2023-10-02,Idaho,44.068202,-114.742041,2.29
817,2023-10-02,Washington,47.751074,-120.740139,11.43
818,2023-10-02,Illinois,40.633125,-89.398528,21.36
819,2023-10-02,New Mexico,34.97273,-105.032363,19.2
820,2023-10-03,Minnesota,46.729553,-94.6859,23.33
821,2023-10-03,Texas,31.968599,-99.901813,26.35
822,2023-10-03,Puerto Rico,18.220833,-66.590149,24.71
823,2023-10-03,Wisconsin,43.78444,-88.787868,21.64
824,2023-10-03,New York,43.299428,-74.217933,18.43
825,2023-10-03,Illinois,40.633125,-89.398528,21.87
826,2023-10-03,Oregon,43.804133,-120.554201,10.45
827,2023-10-03,Utah,39.32098,-111.093731,1.34
828,2023-10-03,Washington,47.751074,-120.740139,12.75
829,2023-10-03,Idaho,44.068202,-114.742041,2.79
830,2023-10-03,Colorado,39.550051,-105.782067,-0.59
831,2023-10-03,California,36.778261,-119.417932,18.65
832,2023-10-03,South Dakota,43.969515,-99.901813,23.3
833,2023-10-03,Montana,46.879682,-110.362566,7.87
834,2023-10-04,New York,43.299428,-74.217933,18.91
835,2023-10-04,Minnesota,46.729553,-94.6859,16.2
836,2023-10-04,Texas,31.968599,-99.901813,26.38
837,2023-10-04,Florida,27.664827,-81.515754,24.67
838,2023-10-04,Virginia,37.431573,-78.656894,20.31
839,2023-10-04,Oklahoma,35.007752,-97.092877,24.62
840,2023-10-04,California,36.778261,-119.417932,20.82
841,2023-10-04,Michigan,44.314844,-85.602364,21.06
842,2023-10-04,Hawaii,19.898682,-155.665857,18.64
843,2023-10-04,Missouri,37.964253,-91.831833,21.44
844,2023-10-04,Tennessee,35.517491,-86.580447,22.41
845,2023-10-04,South Dakota,43.969515,-99.901813,16.27
846,2023-10-04,Arkansas,35.20105,-91.831833,22.66
847,2023-10-04,Kansas,39.011902,-98.484246,18.72
848,2023-10-04,Illinois,40.633125,-89.398528,22.93
849,2023-10-04,Washington,47.751074,-120.740139,12.13
850,2023-10-04,Montana,46.879682,-110.362566,7.51
851,2023-10-04,Wisconsin,43.78444,-88.787868,22.81
852,2023-10-04,Nevada,38.80261,-116.419389,7.86
853,2023-10-04,Georgia,32.157435,-82.907123,22.67
854,2023-10-04,South Carolina,33.836081,-81.163725,21.13
855,2023-10-05,Texas,31.968599,-99.901813,23.01
856,2023-10-05,North Carolina,35.759573,-79.0193,20.36
857,2023-10-05,Kentucky,37.839333,-84.270018,20.53
858,2023-10-05,Ohio,40.417287,-82.907123,20.28
859,2023-10-05,Florida,27.664827,-81.515754,25.28
860,2023-10-05,New York,43.299428,-74.217933,19.0
861,2023-10-05,Washington,47.751074,-120.740139,15.2
862,2023-10-05,Puerto Rico,18.220833,-66.590149,24.8
863,2023-10-05,California,36.778261,-119.417932,22.44
864,2023-10-05,Colorado,39.550051,-105.782067,-0.04
865,2023-10-05,Utah,39.32098,-111.093731,6.6
866,2023-10-05,Minnesota,46.729553,-94.6859,11.25
867,2023-10-05,Michigan,44.314844,-85.602364,17.48
868,2023-10-05,Missouri,37.964253,-91.831833,19.89
869,2023-10-05,Nevada,38.80261,-116.419389,12.19
870,2023-10-05,Hawaii,19.898682,-155.665857,18.23
871,2023-10-05,Indiana,40.551217,-85.602364,20.41
872,2023-10-05,Mississippi,32.354668,-89.398528,23.59
873,2023-10-05,Virginia,37.431573,-78.656894,18.61
874,2023-10-05,Oklahoma,35.007752,-97.092877,21.54
875,2023-10-05,New Mexico,34.97273,-105.032363,14.3
876,2023-10-05,Louisiana,31.244823,-92.145024,25.4
877,2023-10-05,Oregon,43.804133,-120.554201,11.54
878,2023-10-05,Wisconsin,43.78444,-88.787868,17.34
879,2023-10-05,Iowa,41.878003,-93.097702,16.09
